reporter_iso_3,reporter_name,partner_iso_3,partner_name,year,trade_flow_name,trade_value_1000_usd,trade_value_usd,reporter_continent,partner_continent,reporter_lat,reporter_long,partner_lat,partner_long
AFG,Afghanistan,VNM,Vietnam,2015,Export,343.508,343508.0,Asia,Asia,33.7680065,66.2385139,15.9266657,107.9650855
AFG,Afghanistan,POL,Poland,2016,Export,4.511,4511.0,Asia,Europe,33.7680065,66.2385139,52.215933,19.134422
AFG,Afghanistan,PRT,Portugal,2016,Export,13.41,13410.0,Asia,Europe,33.7680065,66.2385139,39.6621648,-8.1353519
AFG,Afghanistan,ROM,Romania,2015,Export,19.901,19901.0,Asia,,33.7680065,66.2385139,45.9852129,24.6859225
AFG,Afghanistan,ROM,Romania,2016,Export,116.409,116409.0,Asia,,33.7680065,66.2385139,45.9852129,24.6859225
AFG,Afghanistan,RUS,Russian Federation,2015,Export,18508.31,18508310.0,Asia,Europe,33.7680065,66.2385139,64.6863136,97.7453061
AFG,Afghanistan,RUS,Russian Federation,2016,Export,3486.361,3486361.0,Asia,Europe,33.7680065,66.2385139,64.6863136,97.7453061
AFG,Afghanistan,SAU,Saudi Arabia,2015,Export,909.866,909866.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,SAU,Saudi Arabia,2016,Export,1138.002,1138002.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,SGP,Singapore,2015,Export,204.0,204000.0,Asia,Asia,33.7680065,66.2385139,1.357107,103.8194992
AFG,Afghanistan,SGP,Singapore,2016,Export,75.276,75276.0,Asia,Asia,33.7680065,66.2385139,1.357107,103.8194992
AFG,Afghanistan,SVK,Slovak Republic,2015,Export,0.784,784.0,Asia,Europe,33.7680065,66.2385139,48.7411522,19.4528646
AFG,Afghanistan,SVK,Slovak Republic,2016,Export,43.068,43068.0,Asia,Europe,33.7680065,66.2385139,48.7411522,19.4528646
AFG,Afghanistan,SWE,Sweden,2015,Export,281.472,281472.0,Asia,Europe,33.7680065,66.2385139,59.6749712,14.5208584
AFG,Afghanistan,SWE,Sweden,2016,Export,43.348,43348.0,Asia,Europe,33.7680065,66.2385139,59.6749712,14.5208584
AFG,Afghanistan,PAK,Pakistan,2016,Export,283316.886,283316886.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,THA,Thailand,2015,Export,41.178,41178.0,Asia,Asia,33.7680065,66.2385139,14.8971921,100.83273
AFG,Afghanistan,TJK,Tajikistan,2015,Export,4700.66,4700660.0,Asia,Asia,33.7680065,66.2385139,38.6281733,70.8156541
AFG,Afghanistan,TJK,Tajikistan,2016,Export,893.702,893702.0,Asia,Asia,33.7680065,66.2385139,38.6281733,70.8156541
AFG,Afghanistan,TKM,Turkmenistan,2015,Export,914.547,914547.0,Asia,Asia,33.7680065,66.2385139,39.3763807,59.3924609
AFG,Afghanistan,TKM,Turkmenistan,2016,Export,1754.656,1754656.0,Asia,Asia,33.7680065,66.2385139,39.3763807,59.3924609
AFG,Afghanistan,TUR,Turkey,2015,Export,17759.087,17759087.0,Asia,Asia,33.7680065,66.2385139,38.9597594,34.9249653
AFG,Afghanistan,TUR,Turkey,2016,Export,12147.012,12147012.0,Asia,Asia,33.7680065,66.2385139,38.9597594,34.9249653
AFG,Afghanistan,UGA,Uganda,2015,Export,25.53,25530.0,Asia,Africa,33.7680065,66.2385139,1.5333554,32.2166578
AFG,Afghanistan,UKR,Ukraine,2015,Export,1.5,1500.0,Asia,Europe,33.7680065,66.2385139,49.4871968,31.2718321
AFG,Afghanistan,UKR,Ukraine,2016,Export,0.478,478.0,Asia,Europe,33.7680065,66.2385139,49.4871968,31.2718321
AFG,Afghanistan,UNS,Unspecified,2016,Export,0.001,1.0,Asia,,33.7680065,66.2385139,26.8262855,65.7212456
AFG,Afghanistan,USA,United States,2015,Export,2710.02,2710020.0,Asia,North America,33.7680065,66.2385139,39.7837304,-100.445882
AFG,Afghanistan,USA,United States,2016,Export,1312.089,1312089.0,Asia,North America,33.7680065,66.2385139,39.7837304,-100.445882
AFG,Afghanistan,UZB,Uzbekistan,2015,Export,262.825,262825.0,Asia,Asia,33.7680065,66.2385139,41.32373,63.9528098
AFG,Afghanistan,UZB,Uzbekistan,2016,Export,411.764,411764.0,Asia,Asia,33.7680065,66.2385139,41.32373,63.9528098
AFG,Afghanistan,THA,Thailand,2016,Export,12.565,12565.0,Asia,Asia,33.7680065,66.2385139,14.8971921,100.83273
AFG,Afghanistan,HKG,"Hong Kong, China",2008,Export,21.884,21884.0,Asia,Asia,33.7680065,66.2385139,22.2793278,114.1628131
AFG,Afghanistan,TUR,Turkey,2008,Export,17886.832,17886832.0,Asia,Asia,33.7680065,66.2385139,38.9597594,34.9249653
AFG,Afghanistan,GBR,United Kingdom,2008,Export,2518.025,2518025.0,Asia,Europe,33.7680065,66.2385139,54.7023545,-3.2765753
AFG,Afghanistan,CAF,Central African Republic,2019,Export,136.22,136220.0,Asia,Africa,33.7680065,66.2385139,7.0323598,19.9981227
AFG,Afghanistan,CAN,Canada,2019,Export,1377.671,1377671.0,Asia,North America,33.7680065,66.2385139,61.0666922,-107.991707
AFG,Afghanistan,CHE,Switzerland,2019,Export,10.821,10821.0,Asia,Europe,33.7680065,66.2385139,46.7985624,8.2319736
AFG,Afghanistan,CHN,China,2019,Export,31001.902,31001902.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,CZE,Czech Republic,2019,Export,1.145,1145.0,Asia,Europe,33.7680065,66.2385139,49.7439047,15.3381061
AFG,Afghanistan,DEU,Germany,2019,Export,11704.115,11704115.0,Asia,Europe,33.7680065,66.2385139,51.1638175,10.4478313
AFG,Afghanistan,DNK,Denmark,2019,Export,5.161,5161.0,Asia,Europe,33.7680065,66.2385139,55.670249,10.3333283
AFG,Afghanistan,EGY,"Egypt, Arab Rep.",2019,Export,13.372,13372.0,Asia,Africa,33.7680065,66.2385139,,
AFG,Afghanistan,ESP,Spain,2019,Export,388.566,388566.0,Asia,Europe,33.7680065,66.2385139,39.3260685,-4.8379791
AFG,Afghanistan,FIN,Finland,2019,Export,920.778,920778.0,Asia,Europe,33.7680065,66.2385139,63.2467777,25.9209164
AFG,Afghanistan,FRA,France,2019,Export,338.656,338656.0,Asia,Europe,33.7680065,66.2385139,46.603354,1.8883335
AFG,Afghanistan,GBR,United Kingdom,2019,Export,1688.33,1688330.0,Asia,Europe,33.7680065,66.2385139,54.7023545,-3.2765753
AFG,Afghanistan,GEO,Georgia,2019,Export,7.594,7594.0,Asia,Asia,33.7680065,66.2385139,32.3293809,-83.1137366
AFG,Afghanistan,HKG,"Hong Kong, China",2019,Export,297.383,297383.0,Asia,Asia,33.7680065,66.2385139,22.2793278,114.1628131
AFG,Afghanistan,BLR,Belarus,2019,Export,13.465,13465.0,Asia,Europe,33.7680065,66.2385139,53.4250605,27.6971358
AFG,Afghanistan,IDN,Indonesia,2019,Export,142.39,142390.0,Asia,Asia,33.7680065,66.2385139,-2.4833826,117.8902853
AFG,Afghanistan,IRN,"Iran, Islamic Rep.",2019,Export,14619.8,14619800.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,IRQ,Iraq,2019,Export,14500.217,14500217.0,Asia,Asia,33.7680065,66.2385139,33.0955793,44.1749775
AFG,Afghanistan,ITA,Italy,2019,Export,490.738,490738.0,Asia,Europe,33.7680065,66.2385139,42.6384261,12.674297
AFG,Afghanistan,JOR,Jordan,2019,Export,1415.175,1415175.0,Asia,Asia,33.7680065,66.2385139,31.1667049,36.941628
AFG,Afghanistan,JPN,Japan,2019,Export,14.043,14043.0,Asia,Asia,33.7680065,66.2385139,36.5748441,139.2394179
AFG,Afghanistan,KAZ,Kazakhstan,2019,Export,2904.098,2904098.0,Asia,Asia,33.7680065,66.2385139,48.1012954,66.7780818
AFG,Afghanistan,KGZ,Kyrgyz Republic,2019,Export,148.397,148397.0,Asia,Asia,33.7680065,66.2385139,41.5089324,74.724091
AFG,Afghanistan,KOR,"Korea, Rep.",2019,Export,66.98,66980.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,KWT,Kuwait,2019,Export,309.687,309687.0,Asia,Asia,33.7680065,66.2385139,29.2733964,47.4979476
AFG,Afghanistan,LBN,Lebanon,2019,Export,1113.294,1113294.0,Asia,Asia,33.7680065,66.2385139,33.8750629,35.843409
AFG,Afghanistan,LTU,Lithuania,2019,Export,5.779,5779.0,Asia,Europe,33.7680065,66.2385139,55.3500003,23.7499997
AFG,Afghanistan,LVA,Latvia,2019,Export,16.276,16276.0,Asia,Europe,33.7680065,66.2385139,56.8406494,24.7537645
AFG,Afghanistan,MAR,Morocco,2019,Export,32.032,32031.999999999996,Asia,Africa,33.7680065,66.2385139,31.1728205,-7.3362482
AFG,Afghanistan,MMR,Myanmar,2019,Export,300.903,300903.0,Asia,Asia,33.7680065,66.2385139,17.1750495,95.9999652
AFG,Afghanistan,IND,India,2019,Export,410133.25,410133250.0,Asia,Asia,33.7680065,66.2385139,22.3511148,78.6677428
AFG,Afghanistan,BHR,Bahrain,2019,Export,69.308,69308.0,Asia,Asia,33.7680065,66.2385139,26.1551249,50.5344606
AFG,Afghanistan,BGD,Bangladesh,2019,Export,312.759,312759.0,Asia,Asia,33.7680065,66.2385139,24.4769288,90.2934413
AFG,Afghanistan,BEL,Belgium,2019,Export,61.454,61454.0,Asia,Europe,33.7680065,66.2385139,50.6402809,4.6667145
AFG,Afghanistan,IRN,"Iran, Islamic Rep.",2011,Export,19533.078,19533078.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,IRQ,Iraq,2009,Export,6931.153,6931153.0,Asia,Asia,33.7680065,66.2385139,33.0955793,44.1749775
AFG,Afghanistan,IRQ,Iraq,2010,Export,8721.384,8721384.0,Asia,Asia,33.7680065,66.2385139,33.0955793,44.1749775
AFG,Afghanistan,IRQ,Iraq,2011,Export,15424.454,15424454.0,Asia,Asia,33.7680065,66.2385139,33.0955793,44.1749775
AFG,Afghanistan,ITA,Italy,2009,Export,124.275,124275.0,Asia,Europe,33.7680065,66.2385139,42.6384261,12.674297
AFG,Afghanistan,ITA,Italy,2010,Export,549.969,549969.0,Asia,Europe,33.7680065,66.2385139,42.6384261,12.674297
AFG,Afghanistan,ITA,Italy,2011,Export,1463.719,1463719.0,Asia,Europe,33.7680065,66.2385139,42.6384261,12.674297
AFG,Afghanistan,JOR,Jordan,2010,Export,28.704,28704.0,Asia,Asia,33.7680065,66.2385139,31.1667049,36.941628
AFG,Afghanistan,JPN,Japan,2009,Export,701.155,701155.0,Asia,Asia,33.7680065,66.2385139,36.5748441,139.2394179
AFG,Afghanistan,JPN,Japan,2010,Export,307.797,307797.0,Asia,Asia,33.7680065,66.2385139,36.5748441,139.2394179
AFG,Afghanistan,GRC,Greece,2008,Export,48.0,48000.0,Asia,Europe,33.7680065,66.2385139,38.9953683,21.9877132
AFG,Afghanistan,KAZ,Kazakhstan,2009,Export,105.963,105963.0,Asia,Asia,33.7680065,66.2385139,48.1012954,66.7780818
AFG,Afghanistan,KAZ,Kazakhstan,2010,Export,941.775,941775.0,Asia,Asia,33.7680065,66.2385139,48.1012954,66.7780818
AFG,Afghanistan,KAZ,Kazakhstan,2011,Export,1118.9,1118900.0,Asia,Asia,33.7680065,66.2385139,48.1012954,66.7780818
AFG,Afghanistan,KGZ,Kyrgyz Republic,2009,Export,36.0,36000.0,Asia,Asia,33.7680065,66.2385139,41.5089324,74.724091
AFG,Afghanistan,KGZ,Kyrgyz Republic,2011,Export,0.75,750.0,Asia,Asia,33.7680065,66.2385139,41.5089324,74.724091
AFG,Afghanistan,KOR,"Korea, Rep.",2009,Export,1290.95,1290950.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,AZE,Azerbaijan,2019,Export,62.364,62364.0,Asia,Asia,33.7680065,66.2385139,40.3936294,47.7872508
AFG,Afghanistan,AUT,Austria,2019,Export,378.336,378336.0,Asia,Europe,33.7680065,66.2385139,47.59397,14.12456
AFG,Afghanistan,AUS,Australia,2019,Export,1134.984,1134984.0,Asia,Oceania,33.7680065,66.2385139,-24.7761086,134.755
AFG,Afghanistan,ARE,United Arab Emirates,2019,Export,23549.406,23549406.0,Asia,Asia,33.7680065,66.2385139,24.0002488,53.9994829
AFG,Afghanistan,NZL,New Zealand,2010,Export,37.8,37800.0,Asia,Oceania,33.7680065,66.2385139,-41.5000831,172.8344077
AFG,Afghanistan,NOR,Norway,2010,Export,52.46,52460.0,Asia,Europe,33.7680065,66.2385139,61.1529386,8.7876653
AFG,Afghanistan,MYS,Malaysia,2019,Export,100.315,100315.0,Asia,Asia,33.7680065,66.2385139,4.5693754,102.2656823
AFG,Afghanistan,NLD,Netherlands,2011,Export,1052.702,1052702.0,Asia,Europe,33.7680065,66.2385139,52.2434979,5.6343227
AFG,Afghanistan,NLD,Netherlands,2009,Export,329.732,329732.0,Asia,Europe,33.7680065,66.2385139,52.2434979,5.6343227
AFG,Afghanistan,LVA,Latvia,2011,Export,195.7,195700.0,Asia,Europe,33.7680065,66.2385139,56.8406494,24.7537645
AFG,Afghanistan,LVA,Latvia,2010,Export,529.41,529410.0,Asia,Europe,33.7680065,66.2385139,56.8406494,24.7537645
AFG,Afghanistan,LVA,Latvia,2009,Export,54.0,54000.0,Asia,Europe,33.7680065,66.2385139,56.8406494,24.7537645
AFG,Afghanistan,LBN,Lebanon,2009,Export,25.913,25913.0,Asia,Asia,33.7680065,66.2385139,33.8750629,35.843409
AFG,Afghanistan,KOR,"Korea, Rep.",2010,Export,641.836,641836.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,NLD,Netherlands,2010,Export,9409.321,9409321.0,Asia,Europe,33.7680065,66.2385139,52.2434979,5.6343227
AFG,Afghanistan,IRN,"Iran, Islamic Rep.",2010,Export,31730.468,31730468.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,NAM,Namibia,2019,Export,12.756,12756.0,Asia,Africa,33.7680065,66.2385139,-23.2335499,17.3231107
AFG,Afghanistan,NOR,Norway,2019,Export,4.938,4938.0,Asia,Europe,33.7680065,66.2385139,61.1529386,8.7876653
AFG,Afghanistan,SAU,Saudi Arabia,2010,Export,1566.23,1566230.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,SAU,Saudi Arabia,2011,Export,1274.107,1274107.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,SVK,Slovak Republic,2009,Export,27.0,27000.0,Asia,Europe,33.7680065,66.2385139,48.7411522,19.4528646
AFG,Afghanistan,SWE,Sweden,2010,Export,45.85,45850.0,Asia,Europe,33.7680065,66.2385139,59.6749712,14.5208584
AFG,Afghanistan,SWE,Sweden,2011,Export,810.614,810614.0,Asia,Europe,33.7680065,66.2385139,59.6749712,14.5208584
AFG,Afghanistan,SWZ,Eswatini,2009,Export,2901.311,2901311.0,Asia,Africa,33.7680065,66.2385139,-26.5624806,31.3991317
AFG,Afghanistan,SYR,Syrian Arab Republic,2009,Export,2465.663,2465663.0,Asia,Asia,33.7680065,66.2385139,34.6401861,39.0494106
AFG,Afghanistan,SYR,Syrian Arab Republic,2010,Export,941.436,941436.0,Asia,Asia,33.7680065,66.2385139,34.6401861,39.0494106
AFG,Afghanistan,TJK,Tajikistan,2009,Export,5893.775,5893775.0,Asia,Asia,33.7680065,66.2385139,38.6281733,70.8156541
AFG,Afghanistan,TJK,Tajikistan,2010,Export,7243.814,7243814.0,Asia,Asia,33.7680065,66.2385139,38.6281733,70.8156541
AFG,Afghanistan,TJK,Tajikistan,2011,Export,5312.168,5312168.0,Asia,Asia,33.7680065,66.2385139,38.6281733,70.8156541
AFG,Afghanistan,TKM,Turkmenistan,2009,Export,5796.943,5796943.0,Asia,Asia,33.7680065,66.2385139,39.3763807,59.3924609
AFG,Afghanistan,TKM,Turkmenistan,2010,Export,8620.285,8620285.0,Asia,Asia,33.7680065,66.2385139,39.3763807,59.3924609
AFG,Afghanistan,TKM,Turkmenistan,2011,Export,3845.923,3845923.0,Asia,Asia,33.7680065,66.2385139,39.3763807,59.3924609
AFG,Afghanistan,SAU,Saudi Arabia,2009,Export,2409.891,2409891.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,TUR,Turkey,2009,Export,6048.036,6048036.0,Asia,Asia,33.7680065,66.2385139,38.9597594,34.9249653
AFG,Afghanistan,TUR,Turkey,2011,Export,11456.047,11456047.0,Asia,Asia,33.7680065,66.2385139,38.9597594,34.9249653
AFG,Afghanistan,UKR,Ukraine,2009,Export,634.835,634835.0,Asia,Europe,33.7680065,66.2385139,49.4871968,31.2718321
AFG,Afghanistan,UKR,Ukraine,2010,Export,228.555,228555.0,Asia,Europe,33.7680065,66.2385139,49.4871968,31.2718321
AFG,Afghanistan,UKR,Ukraine,2011,Export,321.48,321480.0,Asia,Europe,33.7680065,66.2385139,49.4871968,31.2718321
AFG,Afghanistan,USA,United States,2009,Export,17314.844,17314844.0,Asia,North America,33.7680065,66.2385139,39.7837304,-100.445882
AFG,Afghanistan,USA,United States,2010,Export,3661.498,3661498.0,Asia,North America,33.7680065,66.2385139,39.7837304,-100.445882
AFG,Afghanistan,USA,United States,2011,Export,3540.351,3540351.0,Asia,North America,33.7680065,66.2385139,39.7837304,-100.445882
AFG,Afghanistan,UZB,Uzbekistan,2009,Export,735.326,735326.0,Asia,Asia,33.7680065,66.2385139,41.32373,63.9528098
AFG,Afghanistan,UZB,Uzbekistan,2010,Export,398.285,398285.0,Asia,Asia,33.7680065,66.2385139,41.32373,63.9528098
AFG,Afghanistan,UZB,Uzbekistan,2011,Export,148.971,148971.0,Asia,Asia,33.7680065,66.2385139,41.32373,63.9528098
AFG,Afghanistan,WLD, World,2009,Export,403441.006,403441006.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,WLD, World,2010,Export,388483.635,388483635.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,WLD, World,2011,Export,375850.935,375850935.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,YEM,Yemen,2011,Export,122.0,122000.0,Asia,Asia,33.7680065,66.2385139,16.3471243,47.8915271
AFG,Afghanistan,TUR,Turkey,2010,Export,34774.715,34774715.0,Asia,Asia,33.7680065,66.2385139,38.9597594,34.9249653
AFG,Afghanistan,RUS,Russian Federation,2011,Export,33033.623,33033623.0,Asia,Europe,33.7680065,66.2385139,64.6863136,97.7453061
AFG,Afghanistan,RUS,Russian Federation,2010,Export,29585.442,29585442.0,Asia,Europe,33.7680065,66.2385139,64.6863136,97.7453061
AFG,Afghanistan,RUS,Russian Federation,2009,Export,25663.266,25663266.0,Asia,Europe,33.7680065,66.2385139,64.6863136,97.7453061
AFG,Afghanistan,NPL,Nepal,2019,Export,1.523,1523.0,Asia,Asia,33.7680065,66.2385139,28.1083929,84.0917139
AFG,Afghanistan,OAS,"Other Asia, nes",2019,Export,164.654,164654.0,Asia,,33.7680065,66.2385139,,
AFG,Afghanistan,OMN,Oman,2019,Export,7.475,7475.0,Asia,Asia,33.7680065,66.2385139,21.0000287,57.0036901
AFG,Afghanistan,PAK,Pakistan,2019,Export,298044.146,298044146.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,POL,Poland,2019,Export,124.52,124520.0,Asia,Europe,33.7680065,66.2385139,52.215933,19.134422
AFG,Afghanistan,PRT,Portugal,2019,Export,8.444,8444.0,Asia,Europe,33.7680065,66.2385139,39.6621648,-8.1353519
AFG,Afghanistan,QAT,Qatar,2019,Export,6.432,6432.0,Asia,Asia,33.7680065,66.2385139,25.3336984,51.2295295
AFG,Afghanistan,ROM,Romania,2019,Export,306.075,306075.0,Asia,,33.7680065,66.2385139,45.9852129,24.6859225
AFG,Afghanistan,RUS,Russian Federation,2019,Export,2012.17,2012170.0,Asia,Europe,33.7680065,66.2385139,64.6863136,97.7453061
AFG,Afghanistan,SAU,Saudi Arabia,2019,Export,9381.719,9381719.0,Asia,Asia,33.7680065,66.2385139,25.6242618,42.3528328
AFG,Afghanistan,SGP,Singapore,2019,Export,70.585,70585.0,Asia,Asia,33.7680065,66.2385139,1.357107,103.8194992
AFG,Afghanistan,SOM,Somalia,2019,Export,79.329,79329.0,Asia,Africa,33.7680065,66.2385139,8.3676771,49.083416
AFG,Afghanistan,SWE,Sweden,2019,Export,307.092,307092.0,Asia,Europe,33.7680065,66.2385139,59.6749712,14.5208584
AFG,Afghanistan,SWZ,Eswatini,2019,Export,16.938,16938.0,Asia,Africa,33.7680065,66.2385139,-26.5624806,31.3991317
AFG,Afghanistan,THA,Thailand,2019,Export,3.441,3441.0,Asia,Asia,33.7680065,66.2385139,14.8971921,100.83273
AFG,Afghanistan,TJK,Tajikistan,2019,Export,2378.493,2378493.0,Asia,Asia,33.7680065,66.2385139,38.6281733,70.8156541
AFG,Afghanistan,TKL,Tokelau,2019,Export,0.545,545.0,Asia,Oceania,33.7680065,66.2385139,-9.1676396,-171.819687
AFG,Afghanistan,POL,Poland,2011,Export,2400.163,2400163.0,Asia,Europe,33.7680065,66.2385139,52.215933,19.134422
AFG,Afghanistan,POL,Poland,2010,Export,37.8,37800.0,Asia,Europe,33.7680065,66.2385139,52.215933,19.134422
AFG,Afghanistan,POL,Poland,2009,Export,81.0,81000.0,Asia,Europe,33.7680065,66.2385139,52.215933,19.134422
AFG,Afghanistan,PAK,Pakistan,2011,Export,180649.605,180649605.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,PAK,Pakistan,2010,Export,151342.943,151342943.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,PAK,Pakistan,2009,Export,191131.851,191131851.0,Asia,Asia,33.7680065,66.2385139,30.3308401,71.247499
AFG,Afghanistan,NLD,Netherlands,2019,Export,283.034,283034.0,Asia,Europe,33.7680065,66.2385139,52.2434979,5.6343227
AFG,Afghanistan,OAS,"Other Asia, nes",2011,Export,4.72,4720.0,Asia,,33.7680065,66.2385139,,
AFG,Afghanistan,VNM,Vietnam,2019,Export,438.22,438220.0,Asia,Asia,33.7680065,66.2385139,15.9266657,107.9650855
AFG,Afghanistan,UZB,Uzbekistan,2019,Export,1277.431,1277431.0,Asia,Asia,33.7680065,66.2385139,41.32373,63.9528098
AFG,Afghanistan,USA,United States,2019,Export,3005.644,3005644.0,Asia,North America,33.7680065,66.2385139,39.7837304,-100.445882
AFG,Afghanistan,UKR,Ukraine,2019,Export,100.121,100121.0,Asia,Europe,33.7680065,66.2385139,49.4871968,31.2718321
AFG,Afghanistan,TUR,Turkey,2019,Export,25111.652,25111652.0,Asia,Asia,33.7680065,66.2385139,38.9597594,34.9249653
AFG,Afghanistan,TKM,Turkmenistan,2019,Export,898.775,898775.0,Asia,Asia,33.7680065,66.2385139,39.3763807,59.3924609
AFG,Afghanistan,WLD, World,2019,Export,863833.315,863833315.0,Asia,,33.7680065,66.2385139,37.35089885,-121.82751555
AFG,Afghanistan,IRN,"Iran, Islamic Rep.",2009,Export,41276.586,41276586.0,Asia,Asia,33.7680065,66.2385139,,
AFG,Afghanistan,JPN,Japan,2011,Export,275.4,275400.0,Asia,Asia,33.7680065,66.2385139,36.5748441,139.2394179
AFG,Afghanistan,IND,India,2010,Export,65357.645,65357645.0,Asia,Asia,33.7680065,66.2385139,22.3511148,78.6677428
AFG,Afghanistan,CHE,Switzerland,2010,Export,263.628,263628.0,Asia,Europe,33.7680065,66.2385139,46.7985624,8.2319736
AFG,Afghanistan,CAN,Canada,2011,Export,882.438,882438.0,Asia,North America,33.7680065,66.2385139,61.0666922,-107.991707
AFG,Afghanistan,CAN,Canada,2010,Export,478.863,478863.0,Asia,North America,33.7680065,66.2385139,61.0666922,-107.991707
AFG,Afghanistan,CAN,Canada,2009,Export,315.234,315234.0,Asia,North America,33.7680065,66.2385139,61.0666922,-107.991707
AFG,Afghanistan,BRA,Brazil,2011,Export,494.0,494000.0,Asia,South America,33.7680065,66.2385139,-10.3333333,-53.2
AFG,Afghanistan,BRA,Brazil,2009,Export,305.216,305216.0,Asia,South America,33.7680065,66.2385139,-10.3333333,-53.2
AFG,Afghanistan,BEL,Belgium,2011,Export,923.526,923526.0,Asia,Europe,33.7680065,66.2385139,50.6402809,4.6667145
AFG,Afghanistan,BEL,Belgium,2010,Export,839.983,839983.0,Asia,Europe,33.7680065,66.2385139,50.6402809,4.6667145
AFG,Afghanistan,BEL,Belgium,2009,Export,1365.903,1365903.0,Asia,Europe,33.7680065,66.2385139,50.6402809,4.6667145
AFG,Afghanistan,AUT,Austria,2010,Export,13.975,13975.0,Asia,Europe,33.7680065,66.2385139,47.59397,14.12456
AFG,Afghanistan,AUS,Australia,2011,Export,111.502,111502.0,Asia,Oceania,33.7680065,66.2385139,-24.7761086,134.755
AFG,Afghanistan,AUS,Australia,2010,Export,648.457,648457.0,Asia,Oceania,33.7680065,66.2385139,-24.7761086,134.755
AFG,Afghanistan,CHN,China,2009,Export,3590.181,3590181.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,FRA,France,2008,Export,126.076,126076.0,Asia,Europe,33.7680065,66.2385139,46.603354,1.8883335
AFG,Afghanistan,EGY,"Egypt, Arab Rep.",2008,Export,84.0,84000.0,Asia,Africa,33.7680065,66.2385139,,
AFG,Afghanistan,DEU,Germany,2008,Export,681.919,681919.0,Asia,Europe,33.7680065,66.2385139,51.1638175,10.4478313
AFG,Afghanistan,CHN,China,2008,Export,1942.528,1942528.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,BRA,Brazil,2008,Export,1207.107,1207107.0,Asia,South America,33.7680065,66.2385139,-10.3333333,-53.2
AFG,Afghanistan,BEL,Belgium,2008,Export,2765.806,2765806.0,Asia,Europe,33.7680065,66.2385139,50.6402809,4.6667145
AFG,Afghanistan,AUS,Australia,2008,Export,10.692,10692.0,Asia,Oceania,33.7680065,66.2385139,-24.7761086,134.755
AFG,Afghanistan,ARE,United Arab Emirates,2008,Export,18769.436,18769436.0,Asia,Asia,33.7680065,66.2385139,24.0002488,53.9994829
AFG,Afghanistan,AUS,Australia,2009,Export,8.462,8462.0,Asia,Oceania,33.7680065,66.2385139,-24.7761086,134.755
AFG,Afghanistan,ARE,United Arab Emirates,2011,Export,3245.39,3245390.0,Asia,Asia,33.7680065,66.2385139,24.0002488,53.9994829
AFG,Afghanistan,ARE,United Arab Emirates,2010,Export,6180.693,6180693.0,Asia,Asia,33.7680065,66.2385139,24.0002488,53.9994829
AFG,Afghanistan,ARE,United Arab Emirates,2009,Export,6979.532,6979532.0,Asia,Asia,33.7680065,66.2385139,24.0002488,53.9994829
AFG,Afghanistan,IND,India,2011,Export,70437.984,70437984.0,Asia,Asia,33.7680065,66.2385139,22.3511148,78.6677428
AFG,Afghanistan,FIN,Finland,2008,Export,6167.514,6167514.0,Asia,Europe,33.7680065,66.2385139,63.2467777,25.9209164
AFG,Afghanistan,CHN,China,2010,Export,11691.878,11691878.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
AFG,Afghanistan,ESP,Spain,2008,Export,1837.318,1837318.0,Asia,Europe,33.7680065,66.2385139,39.3260685,-4.8379791
AFG,Afghanistan,DEU,Germany,2009,Export,764.633,764633.0,Asia,Europe,33.7680065,66.2385139,51.1638175,10.4478313
AFG,Afghanistan,IND,India,2009,Export,76008.986,76008986.0,Asia,Asia,33.7680065,66.2385139,22.3511148,78.6677428
AFG,Afghanistan,CHN,China,2011,Export,5872.095,5872095.0,Asia,Asia,33.7680065,66.2385139,35.000074,104.999927
